league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts,npxGD,ppda_coef,oppda_coef,team,xG_diff,xGA_diff,xpts_diff
Serie_A,2016,a,0.208541,2.47879,0.208541,1.71749,5,7,1,4,0.0833,l,0,0,1,0,-1.508949,7.5,10.61290323,Empoli,-0.791459,-1.52121,0.0833
Serie_A,2016,h,1.95329,1.93049,1.95329,1.16919,3,3,1,1,1.3624,d,0,1,0,1,0.7841,9.727272727,5.862068966,Empoli,0.95329,0.93049,0.3624
Serie_A,2016,a,0.435897,3.08595,0.435897,3.08595,4,14,0,2,0.0584,l,0,0,1,0,-2.650053,10.22727273,8.088235294,Empoli,0.435897,1.08595,0.0584
Serie_A,2016,h,0.271107,1.63167,0.271107,1.63167,2,13,1,2,0.3288,l,0,0,1,0,-1.360563,12.04761905,8.575757576,Empoli,-0.728893,-0.36833,0.3288
Serie_A,2016,a,0.206008,2.36639,0.206008,2.36639,2,14,0,2,0.1168,l,0,0,1,0,-2.160382,11.16129032,16.05263158,Empoli,0.206008,0.36639,0.1168
Serie_A,2016,h,0.396952,0.620617,0.396952,0.620617,8,3,0,2,1.043,l,0,0,1,0,-0.223665,9.736842105,13.30434783,Empoli,0.396952,-1.379383,1.043
Serie_A,2016,a,0.526966,2.37494,0.526966,2.37494,5,3,0,4,0.1411,l,0,0,1,0,-1.847974,10.11111111,11.33333333,Empoli,0.526966,-1.62506,0.1411
Serie_A,2016,h,1.3559,2.03736,0.594602,0.504887,4,5,2,3,0.758,l,0,0,1,0,0.089715,11.93939394,11.25,Empoli,-0.6441,-0.96264,0.758
Serie_A,2016,a,0.50901,1.32527,0.50901,1.32527,5,7,0,2,0.66,l,0,0,1,0,-0.81626,17.6875,6.787878788,Empoli,0.50901,-0.67473,0.66
Serie_A,2016,h,0.957,1.9265,0.957,1.9265,6,12,1,1,0.618,d,0,1,0,1,-0.9695,4.470588235,11.27272727,Empoli,-0.043,0.9265,-0.382
Serie_A,2016,a,2.07354,1.18615,1.31224,1.18615,4,7,2,1,2.1017,w,1,0,0,3,0.12609,16.35,7.904761905,Empoli,0.07354,0.18615,-0.8983
Serie_A,2016,a,1.84101,2.44994,1.84101,1.68864,4,12,2,1,1.0082,w,1,0,0,3,0.15237,13.14285714,6.076923077,Empoli,-0.15899,1.44994,-1.9918
Serie_A,2016,h,2.32036,1.89742,1.55907,1.89742,8,4,1,3,1.6542,l,0,0,1,0,-0.33835,5.029411765,11.83333333,Empoli,1.32036,-1.10258,1.6542
Serie_A,2016,h,2.15034,0.128693,2.15034,0.128693,7,1,3,1,2.8139,w,1,0,0,3,2.021647,7.227272727,6.965517241,Empoli,-0.84966,-0.871307,-0.1861
Serie_A,2016,a,1.76599,2.54479,1.00469,2.54479,5,12,2,3,0.8237,l,0,0,1,0,-1.5401,7.054054054,10.86956522,Empoli,-0.23401,-0.45521,0.8237
Serie_A,2016,h,0.782484,1.28253,0.782484,1.28253,10,12,0,1,0.9007,l,0,0,1,0,-0.500046,14.14285714,8.695652174,Empoli,0.782484,0.28253,0.9007
Serie_A,2016,a,1.89886,1.21155,1.89886,1.21155,8,3,1,2,1.8655,l,0,0,1,0,0.68731,5.96875,12.375,Empoli,0.89886,-0.78845,1.8655
Serie_A,2016,h,0.778083,1.01715,0.778083,1.01715,4,4,2,0,1.1109,w,1,0,0,3,-0.239067,11.17142857,6.68,Chievo,-1.221917,1.01715,-1.8891
Serie_A,2016,a,0.795506,0.763552,0.795506,0.763552,10,4,0,1,1.4088,l,0,0,1,0,0.031954,14.91666667,11.5,Chievo,0.795506,-0.236448,1.4088
Serie_A,2016,h,2.00749,0.74614,2.00749,0.74614,2,3,1,1,2.3567,d,0,1,0,1,1.26135,10.24,16.88888889,Chievo,1.00749,-0.25386,1.3567
Serie_A,2016,a,2.50145,0.753743,2.50145,0.753743,10,3,2,1,2.5794,w,1,0,0,3,1.747707,5.074074074,10.77777778,Chievo,0.50145,-0.246257,-0.4206
Serie_A,2016,h,0.195009,0.435427,0.195009,0.435427,4,1,2,1,0.9058,w,1,0,0,3,-0.240418,11.35,8.772727273,Chievo,-1.804991,-0.564573,-2.0942
Serie_A,2016,a,0.41855,0.644091,0.41855,0.644091,4,12,0,2,1.0589,l,0,0,1,0,-0.225541,16.66666667,16.27272727,Chievo,0.41855,-1.355909,1.0589
Serie_A,2016,a,1.81437,0.518031,1.81437,0.518031,6,4,2,0,2.3819,w,1,0,0,3,1.296339,11.27586207,13.05263158,Chievo,-0.18563,0.518031,-0.6181
Serie_A,2016,h,0.253892,1.59791,0.253892,1.59791,7,1,1,3,0.2679,l,0,0,1,0,-1.344018,17.47058824,10.15,Chievo,-0.746108,-1.40209,0.2679
Serie_A,2016,a,1.014,0.445783,1.014,0.445783,3,2,0,0,1.8919,d,0,1,0,1,0.568217,5.846153846,6.21875,Chievo,1.014,0.445783,0.8919
Serie_A,2016,h,1.00976,0.201128,1.00976,0.201128,8,2,1,1,2.1605,d,0,1,0,1,0.808632,8.321428571,10.25,Chievo,0.00976,-0.798872,1.1605
Serie_A,2016,a,0.659158,1.72351,0.659158,0.962214,6,1,0,2,0.4811,l,0,0,1,0,-0.303056,4.56,13.79166667,Chievo,0.659158,-0.27649,0.4811
Serie_A,2016,h,1.10586,2.13748,0.344563,2.13748,3,3,1,2,0.6486,l,0,0,1,0,-1.792917,15.28571429,7.869565217,Chievo,0.10586,0.13748,0.6486
Serie_A,2016,h,1.20696,0.319548,1.20696,0.319548,8,8,1,0,2.1756,w,1,0,0,3,0.887412,7.615384615,7.606060606,Chievo,0.20696,0.319548,-0.8244
Serie_A,2016,a,0.902262,1.0585,0.902262,1.0585,6,9,1,2,1.2118,l,0,0,1,0,-0.156238,11.95,10.48148148,Chievo,-0.097738,-0.9415,1.2118
Serie_A,2016,h,1.0191,0.493735,0.257805,0.493735,1,5,0,0,1.9768,d,0,1,0,1,-0.23593,9.454545455,7.814814815,Chievo,1.0191,0.493735,0.9768
Serie_A,2016,a,1.10723,0.695367,1.10723,0.695367,4,3,2,0,1.7313,w,1,0,0,3,0.411863,13.61904762,8.227272727,Chievo,-0.89277,0.695367,-1.2687
Serie_A,2016,h,2.6292,0.800999,1.8679,0.800999,3,9,2,1,2.5989,w,1,0,0,3,1.066901,17.33333333,5.333333333,Chievo,0.6292,-0.199001,-0.4011
Serie_A,2016,a,0.786071,3.16305,0.786071,2.40175,0,13,1,3,0.1488,l,0,0,1,0,-1.615679,21.42857143,5.433333333,Chievo,-0.213929,0.16305,0.1488
Serie_A,2016,h,0.758192,4.06123,0.758192,4.06123,1,13,1,4,0.0499,l,0,0,1,0,-3.303038,11.58333333,19.3125,Chievo,-0.241808,0.06123,0.0499
Serie_A,2016,a,0.339844,2.95782,0.339844,2.95782,2,15,1,3,0.0992,l,0,0,1,0,-2.617976,15.35294118,4.666666667,Chievo,-0.660156,-0.04218,0.0992
Serie_A,2016,h,1.53772,1.30541,1.53772,0.544111,10,3,0,3,1.5288,l,0,0,1,0,0.993609,8.694444444,11,Chievo,1.53772,-1.69459,1.5288
Serie_A,2016,a,0.641181,2.08504,0.641181,2.08504,2,14,1,0,0.4447,w,1,0,0,3,-1.443859,20.07142857,5.871794872,Chievo,-0.358819,2.08504,-2.5553
Serie_A,2016,h,0.20522,0.823909,0.20522,0.823909,1,2,0,0,0.6252,d,0,1,0,1,-0.618689,5.923076923,11.26315789,Chievo,0.20522,0.823909,-0.3748
Serie_A,2016,a,2.83627,2.00872,2.07497,2.00872,4,3,3,1,1.9681,w,1,0,0,3,0.06625,10.15789474,20.05263158,Chievo,-0.16373,1.00872,-1.0319
Serie_A,2016,h,0.957971,1.27403,0.957971,1.27403,5,8,1,3,1.0712,l,0,0,1,0,-0.316059,18.52,7.125,Chievo,-0.042029,-1.72597,1.0712
Serie_A,2016,h,2.25385,0.745747,2.25385,0.745747,8,7,2,0,2.4405,w,1,0,0,3,1.508103,10.13636364,15.21052632,Chievo,0.25385,0.745747,-0.5595
Serie_A,2016,a,1.54732,4.56809,0.786021,3.04549,0,12,1,3,0.0836,l,0,0,1,0,-2.259469,11.54166667,9.142857143,Chievo,0.54732,1.56809,0.0836
Serie_A,2016,h,2.37494,0.526966,2.37494,0.526966,3,5,4,0,2.7697,w,1,0,0,3,1.847974,11.33333333,10.11111111,Chievo,-1.62506,0.526966,-0.2303
Serie_A,2016,a,1.18396,2.80483,1.18396,2.80483,2,9,1,4,0.4243,l,0,0,1,0,-1.62087,10.31818182,10.11538462,Chievo,0.18396,-1.19517,0.4243
Serie_A,2016,h,1.02274,0.815658,1.02274,0.815658,1,4,1,2,1.5181,l,0,0,1,0,0.207082,14.72727273,14.89473684,Chievo,0.02274,-1.184342,1.5181
Serie_A,2016,a,0.448028,2.07439,0.448028,2.07439,0,14,0,2,0.2893,l,0,0,1,0,-1.626362,17.23809524,12.65,Chievo,0.448028,0.07439,0.2893
Serie_A,2016,a,1.39516,2.8508,1.39516,2.8508,9,8,0,4,0.5047,l,0,0,1,0,-1.45564,14.10526316,8.444444444,Chievo,1.39516,-1.1492,0.5047
Serie_A,2016,h,0.974683,1.22691,0.974683,1.22691,6,13,1,3,1.1676,l,0,0,1,0,-0.252227,13.22727273,8.476190476,Chievo,-0.025317,-1.77309,1.1676
Serie_A,2016,a,0.391693,1.48861,0.391693,0.727307,0,8,2,1,0.4056,w,1,0,0,3,-0.335614,14.75,6.222222222,Chievo,-1.608307,0.48861,-2.5944
Serie_A,2016,h,0.874929,1.26666,0.11363,1.26666,4,2,1,1,0.9669,d,0,1,0,1,-1.15303,8.083333333,12.08,Chievo,-0.125071,0.26666,-0.0331
Serie_A,2016,a,0.218127,1.12832,0.218127,1.12832,3,7,1,1,0.4472,d,0,1,0,1,-0.910193,15.73684211,5.162162162,Chievo,-0.781873,0.12832,-0.5528
Serie_A,2016,h,1.84761,2.03489,1.84761,2.03489,5,9,3,5,1.2394,l,0,0,1,0,-0.18728,26.84615385,10.85714286,Chievo,-1.15239,-2.96511,1.2394
Serie_A,2016,a,0.726317,1.44277,0.726317,1.44277,5,9,0,1,0.7439,l,0,0,1,0,-0.716453,19.7,6.685714286,Chievo,0.726317,0.44277,0.7439
Serie_A,2016,a,0.244198,1.5603,0.244198,1.5603,3,3,1,2,0.3314,l,0,0,1,0,-1.316102,17.89473684,11.62962963,Fiorentina,-0.755802,-0.4397,0.3314
Serie_A,2016,h,0.763552,0.795506,0.763552,0.795506,4,10,1,0,1.2318,w,1,0,0,3,-0.031954,11.5,14.91666667,Fiorentina,-0.236448,0.795506,-1.7682
Serie_A,2016,h,0.737697,1.02389,0.737697,1.02389,3,11,1,0,1.0852,w,1,0,0,3,-0.286193,14.60869565,7.75,Fiorentina,-0.262303,1.02389,-1.9148
Serie_A,2016,a,1.08173,1.89441,0.320435,1.89441,2,2,2,2,0.7252,d,0,1,0,1,-1.573975,6.333333333,19.9,Fiorentina,-0.91827,-0.10559,-0.2748
Serie_A,2016,h,1.54079,0.710461,0.779487,0.710461,5,5,0,0,2.0977,d,0,1,0,1,0.069026,9.166666667,16.89473684,Fiorentina,1.54079,0.710461,1.0977
Serie_A,2016,a,1.4493,0.934719,1.4493,0.934719,6,4,1,2,1.7947,l,0,0,1,0,0.514581,5.869565217,13.63636364,Fiorentina,0.4493,-1.065281,1.7947
Serie_A,2016,h,1.36172,0.93609,1.36172,0.93609,7,7,0,0,1.6966,d,0,1,0,1,0.42563,7.782608696,17.8,Fiorentina,1.36172,0.93609,0.6966
Serie_A,2016,a,2.22004,1.30024,2.22004,1.30024,7,3,5,3,2.0481,w,1,0,0,3,0.9198,11.625,14.37037037,Fiorentina,-2.77996,-1.69976,-0.9519
Serie_A,2016,h,1.41393,0.725924,1.41393,0.725924,3,3,1,1,1.9228,d,0,1,0,1,0.688006,4.086956522,16.95,Fiorentina,0.41393,-0.274076,0.9228
Serie_A,2016,a,1.71314,0.225855,0.951839,0.225855,8,0,1,0,2.6331,w,1,0,0,3,0.725984,7.289473684,18,Fiorentina,0.71314,0.225855,-0.3669
Serie_A,2016,h,1.57162,0.799869,1.57162,0.799869,7,3,1,1,1.9688,d,0,1,0,1,0.771751,8.1,10.375,Fiorentina,0.57162,-0.200131,0.9688
Serie_A,2016,a,3.89131,0.773104,3.13001,0.773104,4,8,4,0,2.8808,w,1,0,0,3,2.356906,11.79166667,9.84375,Fiorentina,-0.10869,0.773104,-0.1192
Serie_A,2016,a,0.819314,3.58331,0.819314,3.58331,4,12,2,4,0.1257,l,0,0,1,0,-2.763996,6.448275862,7,Fiorentina,-1.180686,-0.41669,0.1257
Serie_A,2016,h,1.89636,0.395672,1.13507,0.395672,7,5,2,1,2.55,w,1,0,0,3,0.739398,4.172413793,12.86363636,Fiorentina,-0.10364,-0.604328,-0.45
Serie_A,2016,h,1.70698,1.21595,1.70698,1.21595,2,9,2,1,1.7234,w,1,0,0,3,0.49103,5.783783784,9.625,Fiorentina,-0.29302,0.21595,-1.2766
Serie_A,2016,a,0.505706,1.08245,0.505706,1.08245,3,3,0,1,0.7753,l,0,0,1,0,-0.576744,6.192307692,9.666666667,Fiorentina,0.505706,0.08245,0.7753
Serie_A,2016,a,1.55704,1.83592,0.795738,1.07462,4,10,1,3,1.1535,l,0,0,1,0,-0.278882,6.868421053,9.290322581,Fiorentina,0.55704,-1.16408,1.1535
Serie_A,2016,h,0.853715,2.00595,0.853715,1.24465,5,4,3,3,0.505,d,0,1,0,1,-0.390935,14.73076923,16,Fiorentina,-2.146285,-0.99405,-0.495
Serie_A,2016,h,0.762227,1.78834,0.762227,1.78834,4,1,2,1,0.5746,w,1,0,0,3,-1.026113,6.944444444,8.266666667,Fiorentina,-1.237773,0.78834,-2.4254
Serie_A,2016,a,1.30541,1.53772,0.544111,1.53772,3,10,3,0,1.1793,w,1,0,0,3,-0.993609,11,8.694444444,Fiorentina,-1.69459,1.53772,-1.8207
Serie_A,2016,h,2.10754,2.76031,2.10754,1.99902,10,4,3,3,0.9064,d,0,1,0,1,0.10852,10.27777778,14.42857143,Fiorentina,-0.89246,-0.23969,-0.0936
Serie_A,2016,a,0.726305,0.430614,0.726305,0.430614,10,2,2,1,1.5614,w,1,0,0,3,0.295691,4.44,22.26666667,Fiorentina,-1.273695,-0.569386,-1.4386
Serie_A,2016,a,0.626366,3.58277,0.626366,3.58277,1,11,0,4,0.0954,l,0,0,1,0,-2.956404,8.12,12.55,Fiorentina,0.626366,-0.41723,0.0954
Serie_A,2016,h,1.6489,0.72842,0.8876,0.72842,7,5,3,0,2.1368,w,1,0,0,3,0.15918,8.133333333,16.08333333,Fiorentina,-1.3511,0.72842,-0.8632
Serie_A,2016,a,1.52955,0.618731,1.52955,0.618731,4,5,1,2,2.1576,l,0,0,1,0,0.910819,6.59375,17.95238095,Fiorentina,0.52955,-1.381269,2.1576
Serie_A,2016,h,2.01903,2.09324,2.01903,1.33195,8,7,2,2,1.2955,d,0,1,0,1,0.68708,6.282051282,11.5862069,Fiorentina,0.01903,0.09324,0.2955
Serie_A,2016,a,0.702152,1.12297,0.702152,1.12297,4,6,0,0,0.9432,d,0,1,0,1,-0.420818,9.363636364,6.512195122,Fiorentina,0.702152,1.12297,-0.0568
Serie_A,2016,h,2.15582,1.87448,2.15582,1.87448,7,5,1,0,1.5558,w,1,0,0,3,0.28134,7.55,21.4,Fiorentina,1.15582,1.87448,-1.4442
Serie_A,2016,a,2.82105,0.747159,2.82105,0.747159,12,3,1,0,2.6095,w,1,0,0,3,2.073891,4.181818182,13.06896552,Fiorentina,1.82105,0.747159,-0.3905
Serie_A,2016,h,0.783659,0.260932,0.783659,0.260932,11,3,1,0,1.8005,w,1,0,0,3,0.522727,7.129032258,11.72,Fiorentina,-0.216341,0.260932,-1.1995
Serie_A,2016,a,1.50834,0.816402,1.50834,0.816402,9,3,2,2,1.911,d,0,1,0,1,0.691938,7.117647059,5.976744186,Fiorentina,-0.49166,-1.183598,0.911
Serie_A,2016,h,1.18615,2.07354,1.18615,1.31224,7,4,1,2,0.6743,l,0,0,1,0,-0.12609,7.904761905,16.35,Fiorentina,0.18615,0.07354,0.6743
Serie_A,2016,h,2.33379,1.58463,1.57249,1.58463,7,3,5,4,1.9396,w,1,0,0,3,-0.01214,13.13043478,15.33333333,Fiorentina,-2.66621,-2.41537,-1.0604
Serie_A,2016,a,1.0708,0.569668,1.0708,0.569668,7,1,0,2,1.8468,l,0,0,1,0,0.501132,7.785714286,39.11111111,Fiorentina,1.0708,-1.430332,1.8468
Serie_A,2016,a,2.06362,2.09332,1.18343,1.33202,7,10,2,2,1.3744,d,0,1,0,1,-0.14859,5.896551724,5,Fiorentina,0.06362,0.09332,0.3744
Serie_A,2016,h,1.47066,0.869153,1.47066,0.869153,7,3,3,2,1.8783,w,1,0,0,3,0.601507,13.2,9.666666667,Fiorentina,-1.52934,-1.130847,-1.1217
Serie_A,2016,a,0.640954,4.33743,0.640954,4.33743,1,8,1,4,0.028,l,0,0,1,0,-3.696476,20.58823529,15,Fiorentina,-0.359046,0.33743,0.028
Serie_A,2016,h,2.34729,1.61468,2.34729,1.61468,4,16,2,2,1.8972,d,0,1,0,1,0.73261,6.310344828,12.71428571,Fiorentina,0.34729,-0.38532,0.8972
Serie_A,2016,h,2.5953,1.74508,1.834,0.983783,6,12,3,2,2.0237,w,1,0,0,3,0.850217,8.789473684,6.3125,AC Milan,-0.4047,-0.25492,-0.9763
Serie_A,2016,a,0.804413,2.78103,0.804413,2.78103,3,6,2,4,0.1754,l,0,0,1,0,-1.976617,18.78947368,11.40909091,AC Milan,-1.195587,-1.21897,0.1754
Serie_A,2016,h,0.959858,0.507771,0.959858,0.507771,7,2,0,1,1.8048,l,0,0,1,0,0.452087,7.545454545,17.9375,AC Milan,0.959858,-0.492229,1.8048
Serie_A,2016,a,0.782456,0.594515,0.782456,0.594515,5,7,1,0,1.5453,w,1,0,0,3,0.187941,11.04545455,7.0625,AC Milan,-0.217544,0.594515,-1.4547
Serie_A,2016,h,2.62568,0.701969,1.86438,0.701969,7,6,2,0,2.6406,w,1,0,0,3,1.162411,6.576923077,5.944444444,AC Milan,0.62568,0.701969,-0.3594
Serie_A,2016,a,0.710461,1.54079,0.710461,0.779487,5,5,0,0,0.6499,d,0,1,0,1,-0.069026,16.89473684,9.166666667,AC Milan,0.710461,1.54079,-0.3501
Serie_A,2016,h,1.41957,1.17991,0.658268,1.17991,1,2,4,3,1.5678,w,1,0,0,3,-0.521642,11.57894737,13.21052632,AC Milan,-2.58043,-1.82009,-1.4322
Serie_A,2016,a,1.59791,0.253892,1.59791,0.253892,1,7,3,1,2.5632,w,1,0,0,3,1.344018,10.15,17.47058824,AC Milan,-1.40209,-0.746108,-0.4368
Serie_A,2016,h,0.254814,0.731154,0.254814,0.731154,4,5,1,0,0.7975,w,1,0,0,3,-0.47634,7.5625,5,AC Milan,-0.745186,0.731154,-2.2025
Serie_A,2016,a,0.437331,0.918374,0.437331,0.918374,5,3,0,3,0.8275,l,0,0,1,0,-0.481043,10.34782609,13,AC Milan,0.437331,-2.081626,0.8275
Serie_A,2016,h,1.74004,0.736729,1.74004,0.736729,4,6,1,0,2.1593,w,1,0,0,3,1.003311,9.192307692,8.703703704,AC Milan,0.74004,0.736729,-0.8407
Serie_A,2016,a,1.03836,1.03556,1.03836,1.03556,2,2,2,1,1.3387,w,1,0,0,3,0.0028,11.69565217,10.64,AC Milan,-0.96164,0.03556,-1.6613
Serie_A,2016,h,0.652106,1.59912,0.652106,1.59912,1,10,2,2,0.6186,d,0,1,0,1,-0.947014,9.1,4.5,AC Milan,-1.347894,-0.40088,-0.3814
Serie_A,2016,a,0.781264,1.52699,0.781264,1.52699,7,11,4,1,0.7615,w,1,0,0,3,-0.745726,10.66666667,14.5862069,AC Milan,-3.218736,0.52699,-2.2385
Serie_A,2016,h,1.58497,0.765682,0.823796,0.765682,7,4,2,1,2.1195,w,1,0,0,3,0.058114,3.066666667,12.60869565,AC Milan,-0.41503,-0.234318,-0.8805
Serie_A,2016,a,1.05015,0.554171,0.288848,0.554171,4,1,0,1,1.9435,l,0,0,1,0,-0.265323,7.851851852,9.5,AC Milan,1.05015,-0.445829,1.9435
Serie_A,2016,h,0.494299,0.603853,0.494299,0.603853,6,5,0,0,1.1759,d,0,1,0,1,-0.109554,3.625,8.555555556,AC Milan,0.494299,0.603853,0.1759
Serie_A,2016,h,1.57357,0.377279,1.57357,0.377279,5,3,1,0,2.3344,w,1,0,0,3,1.196291,5.951219512,16.05882353,AC Milan,0.57357,0.377279,-0.6656
Serie_A,2016,a,3.38884,2.67642,2.62754,1.7792,7,8,2,2,1.8818,d,0,1,0,1,0.84834,9.210526316,12.28,AC Milan,1.38884,0.67642,0.8818
Serie_A,2016,h,0.97198,1.55269,0.97198,1.55269,6,6,1,2,0.8844,l,0,0,1,0,-0.58071,10.79310345,11.15384615,AC Milan,-0.02802,-0.44731,0.8844
Serie_A,2016,a,1.10805,1.88842,1.10805,1.88842,4,9,1,2,0.7852,l,0,0,1,0,-0.78037,6.571428571,17.0952381,AC Milan,0.10805,-0.11158,0.7852
Serie_A,2016,h,1.84656,1.23634,1.84656,0.475041,17,5,0,1,1.8404,l,0,0,1,0,1.371519,5.285714286,20.5,AC Milan,1.84656,0.23634,1.8404
Serie_A,2016,a,1.75201,1.58618,1.75201,1.58618,4,4,1,0,1.5314,w,1,0,0,3,0.16583,11.7,8.92,AC Milan,0.75201,1.58618,-1.4686
Serie_A,2016,a,0.301882,2.48954,0.301882,1.72824,5,7,1,1,0.1208,d,0,1,0,1,-1.426358,8,15.52380952,AC Milan,-0.698118,1.48954,-0.8792
Serie_A,2016,h,0.618731,1.52955,0.618731,1.52955,5,4,2,1,0.5952,w,1,0,0,3,-0.910819,17.95238095,6.59375,AC Milan,-1.381269,0.52955,-2.4048
Serie_A,2016,a,2.24079,1.24336,1.47949,0.482102,12,13,1,0,2.1616,w,1,0,0,3,0.997388,6.75,5.684210526,AC Milan,1.24079,1.24336,-0.8384
Serie_A,2016,h,4.56809,1.54732,3.04549,0.786021,12,0,3,1,2.8688,w,1,0,0,3,2.259469,9.142857143,11.54166667,AC Milan,1.56809,0.54732,-0.1312
Serie_A,2016,a,0.78714,3.44756,0.78714,2.68626,3,15,1,2,0.1022,l,0,0,1,0,-1.89912,12.59259259,9.44,AC Milan,-0.21286,1.44756,0.1022
Serie_A,2016,h,1.89233,0.300434,1.89233,0.300434,8,0,1,0,2.5292,w,1,0,0,3,1.591896,14.21428571,23.16666667,AC Milan,0.89233,0.300434,-0.4708
Serie_A,2016,a,2.43524,0.909616,2.43524,0.909616,17,6,1,1,2.3979,d,0,1,0,1,1.525624,4.666666667,12.11111111,AC Milan,1.43524,-0.090384,1.3979
Serie_A,2016,h,3.2201,0.211395,3.2201,0.211395,7,1,4,0,2.9465,w,1,0,0,3,3.008705,10.63636364,11.64285714,AC Milan,-0.7799,0.211395,-0.0535
Serie_A,2016,a,1.64887,1.51555,1.64887,1.51555,7,7,2,2,1.4535,d,0,1,0,1,0.13332,6.148148148,11.35714286,AC Milan,-0.35113,-0.48445,0.4535
Serie_A,2016,h,2.44994,1.84101,1.68864,1.84101,12,4,1,2,1.7657,l,0,0,1,0,-0.15237,6.076923077,13.14285714,AC Milan,1.44994,-0.15899,1.7657
Serie_A,2016,a,2.17357,0.522385,2.17357,0.522385,6,6,1,1,2.7118,d,0,1,0,1,1.651185,4.12,10.30769231,AC Milan,1.17357,-0.477615,1.7118
Serie_A,2016,h,0.950471,3.28109,0.950471,2.51979,6,8,1,4,0.1857,l,0,0,1,0,-1.569319,13.44444444,17.64285714,AC Milan,-0.049529,-0.71891,0.1857
Serie_A,2016,a,0.957626,1.66609,0.957626,1.66609,6,14,1,1,0.7386,d,0,1,0,1,-0.708464,13,12.15384615,AC Milan,-0.042374,0.66609,-0.2614
Serie_A,2016,h,2.81515,0.271153,2.81515,0.271153,11,3,3,0,2.8648,w,1,0,0,3,2.543997,13.625,22.5,AC Milan,-0.18485,0.271153,-0.1352
Serie_A,2016,a,2.4428,2.33678,0.920199,2.33678,9,5,1,2,1.4641,l,0,0,1,0,-1.416581,5.551724138,14.05263158,AC Milan,1.4428,0.33678,1.4641
Serie_A,2016,a,1.74508,2.5953,0.983783,1.834,12,6,2,3,0.7712,l,0,0,1,0,-0.850217,6.3125,8.789473684,Torino,-0.25492,-0.4047,0.7712
Serie_A,2016,h,4.22894,0.532401,3.45421,0.532401,9,4,5,1,2.9509,w,1,0,0,3,2.921809,9.033333333,9.608695652,Torino,-0.77106,-0.467599,-0.0491
Serie_A,2016,a,0.648686,2.47685,0.648686,1.71555,5,5,1,2,0.278,l,0,0,1,0,-1.066864,6.36,8.409090909,Torino,-0.351314,0.47685,0.278
Serie_A,2016,h,0.718392,0.184549,0.718392,0.184549,5,4,0,0,1.8865,d,0,1,0,1,0.533843,7.41025641,10.35,Torino,0.718392,0.184549,0.8865
Serie_A,2016,a,0.628442,0.988465,0.628442,0.988465,2,6,0,0,1.0073,d,0,1,0,1,-0.360023,12.09090909,8.047619048,Torino,0.628442,0.988465,0.0073
Serie_A,2016,h,2.48231,2.97512,1.72101,2.21382,9,17,3,1,1.097,w,1,0,0,3,-0.49281,11.65384615,3.78125,Torino,-0.51769,1.97512,-1.903
Serie_A,2016,h,0.934719,1.4493,0.934719,1.4493,4,6,2,1,0.9292,w,1,0,0,3,-0.514581,13.63636364,5.869565217,Torino,-1.065281,0.4493,-2.0708
Serie_A,2016,a,1.20703,0.865751,1.20703,0.865751,7,7,4,1,1.6511,w,1,0,0,3,0.341279,6.804347826,7.692307692,Torino,-2.79297,-0.134249,-1.3489
Serie_A,2016,h,1.66152,1.31796,0.900223,1.31796,3,7,2,2,1.6597,d,0,1,0,1,-0.417737,8.833333333,10.03846154,Torino,-0.33848,-0.68204,0.6597
Serie_A,2016,a,0.547634,2.39829,0.547634,2.39829,3,12,1,2,0.1947,l,0,0,1,0,-1.850656,11.68181818,9.709677419,Torino,-0.452366,0.39829,0.1947
Serie_A,2016,a,1.18042,2.11839,1.18042,2.11839,6,1,2,2,0.6617,d,0,1,0,1,-0.93797,6.833333333,20.71428571,Torino,-0.81958,0.11839,-0.3383
Serie_A,2016,h,2.84168,0.46731,2.08038,0.46731,2,1,5,1,2.8076,w,1,0,0,3,1.61307,7.606060606,27.93333333,Torino,-2.15832,-0.53269,-0.1924
Serie_A,2016,a,1.0138,1.36886,1.0138,1.36886,2,3,2,0,1.0868,w,1,0,0,3,-0.35506,7.058823529,24.92857143,Torino,-0.9862,1.36886,-1.9132
Serie_A,2016,h,1.0585,0.902262,1.0585,0.902262,9,6,2,1,1.4698,w,1,0,0,3,0.156238,10.48148148,11.95,Torino,-0.9415,-0.097738,-1.5302
Serie_A,2016,a,0.733393,0.945158,0.733393,0.945158,7,7,0,2,1.1424,l,0,0,1,0,-0.211765,5.848484848,7.235294118,Torino,0.733393,-1.054842,1.1424
Serie_A,2016,h,0.407733,2.43229,0.407733,2.43229,5,12,1,3,0.1722,l,0,0,1,0,-2.024557,6.4,10.08333333,Torino,-0.592267,-0.56771,0.1722
Serie_A,2016,a,2.44594,3.96164,1.68464,3.20035,4,13,3,5,0.4346,l,0,0,1,0,-1.51571,24.47368421,12.57894737,Torino,-0.55406,-1.03836,0.4346
Serie_A,2016,h,1.40359,0.813374,1.40359,0.813374,4,8,1,0,1.9111,w,1,0,0,3,0.590216,6.636363636,8.125,Torino,0.40359,0.813374,-1.0889
Serie_A,2016,a,2.06808,0.61014,2.06808,0.61014,11,3,0,0,2.4499,d,0,1,0,1,1.45794,7.3,10.59259259,Torino,2.06808,0.61014,1.4499
